score_event_id,hs_contact_id,old_score,new_score,changed_at,_synced_at
SCR-0009817,HS-004315,0,16,2025-12-28 20:48:04,2026-04-01 06:30:00
SCR-0009818,HS-004315,16,33,2026-01-16 16:20:32,2026-04-01 06:30:00
SCR-0009819,HS-004316,0,20,2025-12-02 00:03:16,2026-04-01 06:30:00
SCR-0009820,HS-004316,20,41,2025-12-04 01:18:25,2026-04-01 06:30:00
SCR-0009821,HS-004316,41,54,2025-12-06 20:05:40,2026-04-01 06:30:00
SCR-0009822,HS-004317,0,8,2025-10-10 12:35:32,2026-04-01 06:30:00
SCR-0009823,HS-004317,8,48,2025-10-18 05:57:44,2026-04-01 06:30:00
SCR-0009824,HS-004317,48,55,2025-10-21 01:53:00,2026-04-01 06:30:00
SCR-0009825,HS-004318,0,15,2025-11-16 09:40:03,2026-04-01 06:30:00
SCR-0009826,HS-004318,15,33,2025-11-22 11:04:12,2026-04-01 06:30:00
SCR-0009827,HS-004319,0,24,2026-03-18 00:24:20,2026-04-01 06:30:00
SCR-0009828,HS-004320,0,9,2025-12-17 03:25:02,2026-04-01 06:30:00
SCR-0009829,HS-004320,9,42,2025-12-24 20:46:53,2026-04-01 06:30:00
SCR-0009830,HS-004320,42,76,2025-12-27 02:35:09,2026-04-01 06:30:00
SCR-0009831,HS-004321,0,24,2025-10-19 03:12:57,2026-04-01 06:30:00
SCR-0009832,HS-004322,0,5,2025-12-01 23:41:21,2026-04-01 06:30:00
SCR-0009833,HS-004322,5,18,2025-12-17 05:44:09,2026-04-01 06:30:00
SCR-0009834,HS-004323,0,11,2026-01-28 20:02:59,2026-04-01 06:30:00
SCR-0009835,HS-004323,11,38,2026-02-10 07:30:21,2026-04-01 06:30:00
SCR-0009836,HS-004324,0,11,2025-12-15 02:12:49,2026-04-01 06:30:00
SCR-0009837,HS-004324,11,15,2026-01-01 03:41:07,2026-04-01 06:30:00
SCR-0009838,HS-004325,0,18,2025-12-18 09:14:33,2026-04-01 06:30:00
SCR-0009839,HS-004325,18,28,2025-12-26 21:55:02,2026-04-01 06:30:00
SCR-0009840,HS-004326,0,6,2026-02-07 14:17:05,2026-04-01 06:30:00
SCR-0009841,HS-004326,6,43,2026-02-08 22:45:53,2026-04-01 06:30:00
SCR-0009842,HS-004326,43,65,2026-02-11 00:39:18,2026-04-01 06:30:00
SCR-0009843,HS-004327,0,15,2025-10-17 04:50:41,2026-04-01 06:30:00
SCR-0009844,HS-004327,15,44,2025-10-28 01:14:30,2026-04-01 06:30:00
SCR-0009845,HS-004327,44,89,2025-10-29 05:58:21,2026-04-01 06:30:00
SCR-0009846,HS-004328,0,18,2026-03-11 10:35:43,2026-04-01 06:30:00
SCR-0009847,HS-004328,18,39,2026-03-24 04:33:25,2026-04-01 06:30:00
SCR-0009848,HS-004329,0,15,2025-11-29 07:17:38,2026-04-01 06:30:00
SCR-0009849,HS-004329,15,48,2025-12-10 06:21:30,2026-04-01 06:30:00
SCR-0009850,HS-004329,48,70,2025-12-12 18:57:58,2026-04-01 06:30:00
SCR-0009851,HS-004330,0,21,2026-01-28 10:09:18,2026-04-01 06:30:00
SCR-0009852,HS-004330,21,44,2026-02-03 01:07:51,2026-04-01 06:30:00
SCR-0009853,HS-004330,44,82,2026-02-05 14:19:14,2026-04-01 06:30:00
SCR-0009854,HS-004331,0,7,2025-11-02 03:13:24,2026-04-01 06:30:00
SCR-0009855,HS-004331,7,44,2025-11-11 06:16:24,2026-04-01 06:30:00
SCR-0009856,HS-004332,0,20,2025-11-19 20:07:31,2026-04-01 06:30:00
SCR-0009857,HS-004332,20,46,2025-11-23 20:46:44,2026-04-01 06:30:00
SCR-0009858,HS-004332,46,57,2025-11-26 20:11:49,2026-04-01 06:30:00
SCR-0009859,HS-004333,0,19,2025-09-08 12:38:18,2026-04-01 06:30:00
SCR-0009860,HS-004334,0,6,2026-03-10 09:57:27,2026-04-01 06:30:00
SCR-0009861,HS-004334,6,46,2026-03-22 20:06:14,2026-04-01 06:30:00
SCR-0009862,HS-004334,46,68,2026-03-23 15:02:39,2026-04-01 06:30:00
SCR-0009863,HS-004335,0,5,2025-09-18 07:24:13,2026-04-01 06:30:00
SCR-0009864,HS-004335,5,10,2025-10-07 21:07:15,2026-04-01 06:30:00
SCR-0009865,HS-004336,0,24,2026-02-01 00:47:07,2026-04-01 06:30:00
SCR-0009866,HS-004336,24,31,2026-02-06 19:42:38,2026-04-01 06:30:00
SCR-0009867,HS-004337,0,24,2025-10-12 13:12:00,2026-04-01 06:30:00
SCR-0009868,HS-004337,24,45,2025-10-17 20:21:26,2026-04-01 06:30:00
SCR-0009869,HS-004337,45,69,2025-10-18 11:09:50,2026-04-01 06:30:00
SCR-0009870,HS-004338,0,22,2026-02-19 20:59:50,2026-04-01 06:30:00
SCR-0009871,HS-004338,22,25,2026-03-06 07:59:56,2026-04-01 06:30:00
SCR-0009872,HS-004339,0,18,2026-01-23 21:10:28,2026-04-01 06:30:00
SCR-0009873,HS-004339,18,34,2026-02-06 19:49:19,2026-04-01 06:30:00
SCR-0009874,HS-004340,0,5,2026-01-11 14:30:48,2026-04-01 06:30:00
SCR-0009875,HS-004340,5,16,2026-01-17 22:02:42,2026-04-01 06:30:00
SCR-0009876,HS-004341,0,17,2026-01-22 12:01:21,2026-04-01 06:30:00
SCR-0009877,HS-004341,17,40,2026-01-27 13:47:01,2026-04-01 06:30:00
SCR-0009878,HS-004342,0,20,2025-11-09 01:53:36,2026-04-01 06:30:00
SCR-0009879,HS-004342,20,43,2025-11-14 00:58:41,2026-04-01 06:30:00
SCR-0009880,HS-004342,43,86,2025-11-16 12:30:49,2026-04-01 06:30:00
SCR-0009881,HS-004343,0,6,2026-02-16 11:10:15,2026-04-01 06:30:00
SCR-0009882,HS-004343,6,22,2026-03-03 10:44:14,2026-04-01 06:30:00
SCR-0009883,HS-004344,0,12,2026-03-12 19:20:43,2026-04-01 06:30:00
SCR-0009884,HS-004345,0,5,2025-08-19 14:09:22,2026-04-01 06:30:00
SCR-0009885,HS-004345,5,42,2025-09-05 18:02:40,2026-04-01 06:30:00
SCR-0009886,HS-004345,42,58,2025-09-06 15:03:54,2026-04-01 06:30:00
SCR-0009887,HS-004346,0,17,2026-01-16 01:56:21,2026-04-01 06:30:00
SCR-0009888,HS-004346,17,48,2026-01-20 06:25:58,2026-04-01 06:30:00
SCR-0009889,HS-004346,48,59,2026-01-21 02:55:54,2026-04-01 06:30:00
SCR-0009890,HS-004347,0,7,2026-03-07 02:44:49,2026-04-01 06:30:00
SCR-0009891,HS-004347,7,22,2026-03-21 11:50:07,2026-04-01 06:30:00
SCR-0009892,HS-004348,0,11,2025-10-31 03:35:40,2026-04-01 06:30:00
SCR-0009893,HS-004348,11,44,2025-11-06 00:05:55,2026-04-01 06:30:00
SCR-0009894,HS-004348,44,85,2025-11-06 21:11:21,2026-04-01 06:30:00
SCR-0009895,HS-004349,0,22,2026-03-08 21:14:56,2026-04-01 06:30:00
SCR-0009896,HS-004349,22,41,2026-03-12 17:57:20,2026-04-01 06:30:00
SCR-0009897,HS-004349,41,72,2026-03-14 07:13:20,2026-04-01 06:30:00
SCR-0009898,HS-004350,0,5,2025-10-19 00:02:49,2026-04-01 06:30:00
SCR-0009899,HS-004350,5,43,2025-10-29 23:13:27,2026-04-01 06:30:00
SCR-0009900,HS-004350,43,51,2025-10-31 23:23:19,2026-04-01 06:30:00
SCR-0009901,HS-004351,0,6,2025-11-11 13:28:59,2026-04-01 06:30:00
SCR-0009902,HS-004351,6,33,2025-11-18 06:35:09,2026-04-01 06:30:00
SCR-0009903,HS-004352,0,8,2025-09-11 20:35:07,2026-04-01 06:30:00
SCR-0009904,HS-004352,8,25,2025-09-22 04:27:58,2026-04-01 06:30:00
SCR-0009905,HS-004353,0,14,2026-01-28 07:03:23,2026-04-01 06:30:00
SCR-0009906,HS-004353,14,47,2026-01-30 23:31:46,2026-04-01 06:30:00
SCR-0009907,HS-004353,47,77,2026-02-01 09:15:20,2026-04-01 06:30:00
SCR-0009908,HS-004354,0,18,2025-11-20 03:47:02,2026-04-01 06:30:00
SCR-0009909,HS-004354,18,36,2025-12-07 11:16:05,2026-04-01 06:30:00
SCR-0009910,HS-004355,0,21,2025-09-13 20:54:20,2026-04-01 06:30:00
SCR-0009911,HS-004355,21,29,2025-09-28 11:03:19,2026-04-01 06:30:00
SCR-0009912,HS-004356,0,19,2025-10-03 07:54:54,2026-04-01 06:30:00
SCR-0009913,HS-004357,0,14,2025-10-21 01:41:37,2026-04-01 06:30:00
SCR-0009914,HS-004357,14,42,2025-10-23 17:15:05,2026-04-01 06:30:00
SCR-0009915,HS-004357,42,56,2025-10-23 23:29:12,2026-04-01 06:30:00
SCR-0009916,HS-004358,0,9,2025-10-05 22:16:13,2026-04-01 06:30:00
SCR-0009917,HS-004358,9,46,2025-10-16 19:38:29,2026-04-01 06:30:00
SCR-0009918,HS-004358,46,62,2025-10-17 21:59:16,2026-04-01 06:30:00
SCR-0009919,HS-004359,0,8,2025-11-15 03:56:52,2026-04-01 06:30:00
SCR-0009920,HS-004359,8,44,2025-11-25 13:37:50,2026-04-01 06:30:00
SCR-0009921,HS-004359,44,62,2025-11-27 11:55:19,2026-04-01 06:30:00
SCR-0009922,HS-004360,0,13,2025-11-04 21:15:32,2026-04-01 06:30:00
SCR-0009923,HS-004360,13,48,2025-11-18 09:23:49,2026-04-01 06:30:00
SCR-0009924,HS-004360,48,58,2025-11-19 20:22:11,2026-04-01 06:30:00
SCR-0009925,HS-004361,0,13,2026-03-15 19:05:44,2026-04-01 06:30:00
SCR-0009926,HS-004361,13,48,2026-03-21 11:46:33,2026-04-01 06:30:00
SCR-0009927,HS-004361,48,52,2026-03-24 02:36:22,2026-04-01 06:30:00
SCR-0009928,HS-004362,0,16,2026-01-07 18:08:29,2026-04-01 06:30:00
SCR-0009929,HS-004362,16,43,2026-01-10 08:58:17,2026-04-01 06:30:00
SCR-0009930,HS-004362,43,61,2026-01-11 20:18:19,2026-04-01 06:30:00
SCR-0009931,HS-004363,0,13,2026-01-15 20:46:52,2026-04-01 06:30:00
SCR-0009932,HS-004363,13,28,2026-01-19 17:40:57,2026-04-01 06:30:00
SCR-0009933,HS-004364,0,16,2025-10-05 01:58:16,2026-04-01 06:30:00
SCR-0009934,HS-004364,16,43,2025-10-10 20:20:40,2026-04-01 06:30:00
SCR-0009935,HS-004364,43,51,2025-10-12 04:38:47,2026-04-01 06:30:00
SCR-0009936,HS-004365,0,10,2025-11-20 03:42:11,2026-04-01 06:30:00
SCR-0009937,HS-004365,10,11,2025-12-03 00:28:03,2026-04-01 06:30:00
SCR-0009938,HS-004366,0,15,2026-03-23 08:27:44,2026-04-01 06:30:00
SCR-0009939,HS-004367,0,21,2026-02-25 03:38:38,2026-04-01 06:30:00
SCR-0009940,HS-004368,0,18,2026-03-04 16:40:14,2026-04-01 06:30:00
SCR-0009941,HS-004368,18,38,2026-03-06 07:20:52,2026-04-01 06:30:00
SCR-0009942,HS-004369,0,23,2026-02-15 15:39:16,2026-04-01 06:30:00
SCR-0009943,HS-004370,0,12,2025-10-31 09:57:40,2026-04-01 06:30:00
SCR-0009944,HS-004370,12,13,2025-11-09 19:52:21,2026-04-01 06:30:00
SCR-0009945,HS-004371,0,17,2025-10-23 03:33:10,2026-04-01 06:30:00
SCR-0009946,HS-004372,0,24,2025-12-06 16:19:19,2026-04-01 06:30:00
SCR-0009947,HS-004372,24,45,2025-12-16 21:06:38,2026-04-01 06:30:00
SCR-0009948,HS-004372,45,57,2025-12-18 03:32:54,2026-04-01 06:30:00
SCR-0009949,HS-004373,0,19,2025-10-29 20:07:45,2026-04-01 06:30:00
SCR-0009950,HS-004373,19,41,2025-11-03 02:08:03,2026-04-01 06:30:00
SCR-0009951,HS-004373,41,61,2025-11-04 12:48:11,2026-04-01 06:30:00
SCR-0009952,HS-004374,0,17,2025-11-08 18:22:25,2026-04-01 06:30:00
SCR-0009953,HS-004374,17,47,2025-11-17 14:30:56,2026-04-01 06:30:00
SCR-0009954,HS-004374,47,86,2025-11-20 12:32:50,2026-04-01 06:30:00
SCR-0009955,HS-004375,0,23,2025-10-10 21:31:41,2026-04-01 06:30:00
SCR-0009956,HS-004375,23,43,2025-10-18 02:08:16,2026-04-01 06:30:00
SCR-0009957,HS-004376,0,22,2025-10-04 03:30:13,2026-04-01 06:30:00
SCR-0009958,HS-004377,0,20,2025-10-02 09:44:51,2026-04-01 06:30:00
SCR-0009959,HS-004377,20,40,2025-10-09 15:18:41,2026-04-01 06:30:00
SCR-0009960,HS-004377,40,62,2025-10-12 07:20:59,2026-04-01 06:30:00
SCR-0009961,HS-004378,0,23,2025-10-28 08:39:34,2026-04-01 06:30:00
SCR-0009962,HS-004378,23,32,2025-11-06 21:40:48,2026-04-01 06:30:00
SCR-0009963,HS-004379,0,13,2026-03-04 01:49:09,2026-04-01 06:30:00
SCR-0009964,HS-004379,13,48,2026-03-10 18:48:42,2026-04-01 06:30:00
SCR-0009965,HS-004379,48,55,2026-03-10 20:16:19,2026-04-01 06:30:00
SCR-0009966,HS-004380,0,24,2025-12-15 03:42:09,2026-04-01 06:30:00
SCR-0009967,HS-004380,24,40,2025-12-25 14:19:22,2026-04-01 06:30:00
SCR-0009968,HS-004380,40,73,2025-12-26 12:46:36,2026-04-01 06:30:00
SCR-0009969,HS-004381,0,16,2025-12-07 20:42:42,2026-04-01 06:30:00
SCR-0009970,HS-004382,0,11,2025-12-28 16:59:53,2026-04-01 06:30:00
SCR-0009971,HS-004382,11,43,2026-01-16 06:55:55,2026-04-01 06:30:00
SCR-0009972,HS-004382,43,68,2026-01-17 00:23:16,2026-04-01 06:30:00
SCR-0009973,HS-004383,0,15,2026-03-20 20:32:25,2026-04-01 06:30:00
SCR-0009974,HS-004383,15,30,2026-03-28 02:52:24,2026-04-01 06:30:00
SCR-0009975,HS-004384,0,23,2025-12-13 19:37:03,2026-04-01 06:30:00
SCR-0009976,HS-004384,23,45,2025-12-18 21:12:49,2026-04-01 06:30:00
SCR-0009977,HS-004384,45,52,2025-12-21 09:49:26,2026-04-01 06:30:00
SCR-0009978,HS-004385,0,13,2025-09-26 14:50:17,2026-04-01 06:30:00
SCR-0009979,HS-004385,13,40,2025-10-04 01:17:33,2026-04-01 06:30:00
SCR-0009980,HS-004385,40,87,2025-10-06 21:32:12,2026-04-01 06:30:00
SCR-0009981,HS-004386,0,10,2025-12-30 21:51:30,2026-04-01 06:30:00
SCR-0009982,HS-004386,10,18,2026-01-14 18:35:56,2026-04-01 06:30:00
SCR-0009983,HS-004387,0,18,2026-02-15 05:59:47,2026-04-01 06:30:00
SCR-0009984,HS-004388,0,8,2026-02-14 04:19:52,2026-04-01 06:30:00
SCR-0009985,HS-004388,8,28,2026-03-02 06:48:48,2026-04-01 06:30:00
SCR-0009986,HS-004389,0,6,2025-11-19 23:42:36,2026-04-01 06:30:00
SCR-0009987,HS-004389,6,37,2025-12-03 05:05:35,2026-04-01 06:30:00
SCR-0009988,HS-004390,0,11,2026-01-25 09:41:05,2026-04-01 06:30:00
SCR-0009989,HS-004390,11,18,2026-01-31 22:20:54,2026-04-01 06:30:00
SCR-0009990,HS-004391,0,12,2025-12-10 16:50:44,2026-04-01 06:30:00
SCR-0009991,HS-004392,0,20,2026-02-03 22:10:06,2026-04-01 06:30:00
SCR-0009992,HS-004392,20,48,2026-02-06 13:14:00,2026-04-01 06:30:00
SCR-0009993,HS-004392,48,90,2026-02-08 02:12:15,2026-04-01 06:30:00
SCR-0009994,HS-004393,0,6,2026-03-07 17:49:33,2026-04-01 06:30:00
SCR-0009995,HS-004393,6,30,2026-03-11 19:43:58,2026-04-01 06:30:00
SCR-0009996,HS-004394,0,13,2026-03-02 17:19:15,2026-04-01 06:30:00
SCR-0009997,HS-004394,13,46,2026-03-12 23:48:41,2026-04-01 06:30:00
SCR-0009998,HS-004394,46,68,2026-03-15 21:11:26,2026-04-01 06:30:00
SCR-0009999,HS-004395,0,15,2025-09-05 15:21:02,2026-04-01 06:30:00
SCR-0010000,HS-004395,15,24,2025-09-14 18:01:55,2026-04-01 06:30:00
SCR-0010001,HS-004396,0,23,2025-11-28 09:43:28,2026-04-01 06:30:00
SCR-0010002,HS-004396,23,42,2025-11-30 13:35:43,2026-04-01 06:30:00
SCR-0010003,HS-004396,42,84,2025-12-02 08:34:56,2026-04-01 06:30:00
SCR-0010004,HS-004397,0,19,2026-03-28 17:52:01,2026-04-01 06:30:00
SCR-0010005,HS-004397,19,35,2026-04-04 18:00:43,2026-04-01 06:30:00
SCR-0010006,HS-004398,0,13,2025-08-31 05:52:43,2026-04-01 06:30:00
SCR-0010007,HS-004398,13,44,2025-09-04 21:10:36,2026-04-01 06:30:00
SCR-0010008,HS-004398,44,72,2025-09-06 01:17:36,2026-04-01 06:30:00
SCR-0010009,HS-004399,0,17,2026-02-02 06:06:49,2026-04-01 06:30:00
SCR-0010010,HS-004399,17,24,2026-02-03 10:00:21,2026-04-01 06:30:00
SCR-0010011,HS-004400,0,10,2026-02-03 23:54:09,2026-04-01 06:30:00
SCR-0010012,HS-004400,10,49,2026-02-14 21:17:08,2026-04-01 06:30:00
SCR-0010013,HS-004401,0,21,2025-09-13 19:43:51,2026-04-01 06:30:00
SCR-0010014,HS-004402,0,14,2025-09-29 11:04:00,2026-04-01 06:30:00
SCR-0010015,HS-004402,14,38,2025-10-03 20:00:07,2026-04-01 06:30:00
SCR-0010016,HS-004403,0,24,2026-02-27 01:52:10,2026-04-01 06:30:00
SCR-0010017,HS-004403,24,30,2026-03-17 01:50:53,2026-04-01 06:30:00
SCR-0010018,HS-004404,0,18,2025-09-23 23:13:24,2026-04-01 06:30:00
SCR-0010019,HS-004404,18,41,2025-09-29 08:09:06,2026-04-01 06:30:00
SCR-0010020,HS-004404,41,62,2025-10-02 06:30:28,2026-04-01 06:30:00
SCR-0010021,HS-004405,0,10,2025-12-17 18:53:24,2026-04-01 06:30:00
SCR-0010022,HS-004405,10,46,2025-12-19 23:37:51,2026-04-01 06:30:00
SCR-0010023,HS-004405,46,56,2025-12-21 10:17:46,2026-04-01 06:30:00
SCR-0010024,HS-004406,0,17,2025-12-21 16:12:34,2026-04-01 06:30:00
SCR-0010025,HS-004406,17,48,2025-12-27 08:56:25,2026-04-01 06:30:00
SCR-0010026,HS-004407,0,7,2025-11-16 15:59:23,2026-04-01 06:30:00
SCR-0010027,HS-004407,7,42,2025-11-19 05:27:47,2026-04-01 06:30:00
SCR-0010028,HS-004407,42,68,2025-11-19 05:46:53,2026-04-01 06:30:00
SCR-0010029,HS-004408,0,20,2026-01-06 18:44:56,2026-04-01 06:30:00
SCR-0010030,HS-004408,20,44,2026-01-13 06:24:18,2026-04-01 06:30:00
SCR-0010031,HS-004408,44,71,2026-01-13 23:52:51,2026-04-01 06:30:00
SCR-0010032,HS-004409,0,8,2026-01-19 10:39:39,2026-04-01 06:30:00
SCR-0010033,HS-004409,8,9,2026-02-02 17:29:20,2026-04-01 06:30:00
SCR-0010034,HS-004410,0,22,2025-09-19 12:43:50,2026-04-01 06:30:00
SCR-0010035,HS-004410,22,35,2025-10-02 01:00:23,2026-04-01 06:30:00
SCR-0010036,HS-004411,0,16,2025-08-25 19:46:26,2026-04-01 06:30:00
SCR-0010037,HS-004411,16,45,2025-09-06 04:52:14,2026-04-01 06:30:00
SCR-0010038,HS-004411,45,88,2025-09-08 15:17:09,2026-04-01 06:30:00
SCR-0010039,HS-004412,0,24,2025-09-05 06:57:11,2026-04-01 06:30:00
SCR-0010040,HS-004412,24,28,2025-09-15 11:29:27,2026-04-01 06:30:00
SCR-0010041,HS-004413,0,16,2026-01-28 08:18:52,2026-04-01 06:30:00
SCR-0010042,HS-004414,0,9,2026-01-07 19:24:01,2026-04-01 06:30:00
SCR-0010043,HS-004414,9,29,2026-01-13 08:04:58,2026-04-01 06:30:00
SCR-0010044,HS-004415,0,10,2026-01-20 00:16:36,2026-04-01 06:30:00
SCR-0010045,HS-004415,10,18,2026-01-26 12:12:43,2026-04-01 06:30:00
SCR-0010046,HS-004416,0,14,2026-02-28 03:25:53,2026-04-01 06:30:00
SCR-0010047,HS-004416,14,21,2026-03-05 01:31:04,2026-04-01 06:30:00
SCR-0010048,HS-004417,0,22,2025-12-24 17:55:05,2026-04-01 06:30:00
SCR-0010049,HS-004417,22,45,2025-12-30 17:33:44,2026-04-01 06:30:00
SCR-0010050,HS-004417,45,89,2025-12-30 22:12:43,2026-04-01 06:30:00
SCR-0010051,HS-004418,0,19,2026-01-05 16:13:04,2026-04-01 06:30:00
SCR-0010052,HS-004419,0,21,2026-02-20 12:42:32,2026-04-01 06:30:00
SCR-0010053,HS-004419,21,46,2026-02-24 18:50:22,2026-04-01 06:30:00
SCR-0010054,HS-004419,46,75,2026-02-27 15:12:40,2026-04-01 06:30:00
SCR-0010055,HS-004420,0,23,2025-09-29 07:18:22,2026-04-01 06:30:00
SCR-0010056,HS-004421,0,17,2026-03-21 13:27:27,2026-04-01 06:30:00
SCR-0010057,HS-004422,0,12,2025-12-14 06:19:11,2026-04-01 06:30:00
SCR-0010058,HS-004422,12,46,2025-12-17 05:36:11,2026-04-01 06:30:00
SCR-0010059,HS-004422,46,85,2025-12-18 02:23:19,2026-04-01 06:30:00
SCR-0010060,HS-004423,0,6,2025-11-24 06:55:27,2026-04-01 06:30:00
SCR-0010061,HS-004423,6,46,2025-11-29 23:01:27,2026-04-01 06:30:00
SCR-0010062,HS-004423,46,58,2025-12-02 17:18:12,2026-04-01 06:30:00
SCR-0010063,HS-004424,0,18,2025-11-02 13:41:53,2026-04-01 06:30:00
SCR-0010064,HS-004424,18,41,2025-11-10 06:31:59,2026-04-01 06:30:00
SCR-0010065,HS-004424,41,76,2025-11-10 06:50:14,2026-04-01 06:30:00
SCR-0010066,HS-004425,0,24,2025-11-29 19:48:05,2026-04-01 06:30:00
SCR-0010067,HS-004425,24,30,2025-12-08 16:58:50,2026-04-01 06:30:00
SCR-0010068,HS-004426,0,7,2025-10-01 05:48:29,2026-04-01 06:30:00
SCR-0010069,HS-004426,7,47,2025-10-14 15:51:12,2026-04-01 06:30:00
SCR-0010070,HS-004426,47,62,2025-10-15 11:43:25,2026-04-01 06:30:00
SCR-0010071,HS-004427,0,23,2025-12-26 21:17:45,2026-04-01 06:30:00
SCR-0010072,HS-004428,0,5,2025-12-18 04:29:17,2026-04-01 06:30:00
SCR-0010073,HS-004428,5,13,2025-12-22 05:10:07,2026-04-01 06:30:00
SCR-0010074,HS-004429,0,21,2025-09-18 10:00:07,2026-04-01 06:30:00
SCR-0010075,HS-004429,21,37,2025-10-01 12:49:18,2026-04-01 06:30:00
SCR-0010076,HS-004430,0,16,2026-03-27 08:45:16,2026-04-01 06:30:00
SCR-0010077,HS-004430,16,27,2026-04-08 22:54:21,2026-04-01 06:30:00
SCR-0010078,HS-004431,0,23,2025-12-11 17:31:54,2026-04-01 06:30:00
SCR-0010079,HS-004432,0,24,2025-09-19 21:21:41,2026-04-01 06:30:00
SCR-0010080,HS-004432,24,41,2025-09-25 04:44:44,2026-04-01 06:30:00
SCR-0010081,HS-004432,41,74,2025-09-25 15:00:04,2026-04-01 06:30:00
SCR-0010082,HS-004433,0,21,2026-01-03 03:37:58,2026-04-01 06:30:00
SCR-0010083,HS-004433,21,44,2026-01-14 03:43:39,2026-04-01 06:30:00
SCR-0010084,HS-004433,44,82,2026-01-15 21:53:46,2026-04-01 06:30:00
SCR-0010085,HS-004434,0,16,2025-12-15 04:18:46,2026-04-01 06:30:00
SCR-0010086,HS-004434,16,40,2025-12-18 22:44:42,2026-04-01 06:30:00
SCR-0010087,HS-004434,40,89,2025-12-19 08:11:09,2026-04-01 06:30:00
SCR-0010088,HS-004435,0,15,2025-12-03 15:06:35,2026-04-01 06:30:00
SCR-0010089,HS-004435,15,48,2025-12-07 06:20:50,2026-04-01 06:30:00
SCR-0010090,HS-004435,48,87,2025-12-09 12:41:37,2026-04-01 06:30:00
SCR-0010091,HS-004436,0,13,2025-10-23 06:03:37,2026-04-01 06:30:00
SCR-0010092,HS-004437,0,7,2025-11-22 21:46:43,2026-04-01 06:30:00
SCR-0010093,HS-004437,7,32,2025-11-28 02:14:24,2026-04-01 06:30:00
SCR-0010094,HS-004438,0,24,2025-09-13 16:38:12,2026-04-01 06:30:00
SCR-0010095,HS-004438,24,42,2025-09-23 12:45:13,2026-04-01 06:30:00
SCR-0010096,HS-004439,0,23,2025-08-23 14:50:51,2026-04-01 06:30:00
SCR-0010097,HS-004439,23,44,2025-09-02 08:46:17,2026-04-01 06:30:00
SCR-0010098,HS-004440,0,17,2025-09-26 10:50:51,2026-04-01 06:30:00
SCR-0010099,HS-004440,17,47,2025-10-17 17:53:33,2026-04-01 06:30:00
SCR-0010100,HS-004440,47,62,2025-10-20 17:27:33,2026-04-01 06:30:00
SCR-0010101,HS-004441,0,5,2025-10-31 04:30:19,2026-04-01 06:30:00
SCR-0010102,HS-004441,5,36,2025-11-11 09:57:45,2026-04-01 06:30:00
SCR-0010103,HS-004442,0,13,2026-02-28 03:44:44,2026-04-01 06:30:00
SCR-0010104,HS-004442,13,39,2026-03-09 18:50:18,2026-04-01 06:30:00
SCR-0010105,HS-004443,0,22,2026-01-13 10:33:43,2026-04-01 06:30:00
SCR-0010106,HS-004443,22,48,2026-01-24 09:32:28,2026-04-01 06:30:00
SCR-0010107,HS-004443,48,86,2026-01-27 06:39:34,2026-04-01 06:30:00
SCR-0010108,HS-004444,0,16,2025-11-03 19:50:25,2026-04-01 06:30:00
SCR-0010109,HS-004444,16,18,2025-11-13 03:21:25,2026-04-01 06:30:00
SCR-0010110,HS-004445,0,7,2026-03-23 12:01:30,2026-04-01 06:30:00
SCR-0010111,HS-004445,7,30,2026-03-26 07:44:33,2026-04-01 06:30:00
SCR-0010112,HS-004446,0,21,2026-03-20 14:10:44,2026-04-01 06:30:00
SCR-0010113,HS-004446,21,29,2026-04-05 03:13:17,2026-04-01 06:30:00
SCR-0010114,HS-004447,0,11,2025-09-09 14:43:13,2026-04-01 06:30:00
SCR-0010115,HS-004447,11,23,2025-09-26 19:39:44,2026-04-01 06:30:00
SCR-0010116,HS-004448,0,19,2025-09-26 08:12:11,2026-04-01 06:30:00
SCR-0010117,HS-004448,19,37,2025-10-05 09:45:26,2026-04-01 06:30:00
SCR-0010118,HS-004449,0,13,2025-10-12 02:54:12,2026-04-01 06:30:00
SCR-0010119,HS-004449,13,41,2025-10-17 19:35:27,2026-04-01 06:30:00
SCR-0010120,HS-004449,41,84,2025-10-18 12:51:19,2026-04-01 06:30:00
SCR-0010121,HS-004450,0,24,2026-01-02 18:56:37,2026-04-01 06:30:00
SCR-0010122,HS-004450,24,43,2026-01-08 10:10:52,2026-04-01 06:30:00
SCR-0010123,HS-004450,43,68,2026-01-08 22:40:05,2026-04-01 06:30:00
SCR-0010124,HS-004451,0,22,2025-09-19 03:33:26,2026-04-01 06:30:00
SCR-0010125,HS-004451,22,47,2025-09-24 20:12:55,2026-04-01 06:30:00
SCR-0010126,HS-004451,47,85,2025-09-27 07:53:43,2026-04-01 06:30:00
SCR-0010127,HS-004452,0,14,2025-11-07 20:10:01,2026-04-01 06:30:00
SCR-0010128,HS-004453,0,11,2025-09-18 18:42:21,2026-04-01 06:30:00
SCR-0010129,HS-004453,11,22,2025-09-26 06:43:43,2026-04-01 06:30:00
SCR-0010130,HS-004454,0,15,2026-02-06 11:26:47,2026-04-01 06:30:00
SCR-0010131,HS-004454,15,43,2026-02-11 16:38:16,2026-04-01 06:30:00
SCR-0010132,HS-004454,43,81,2026-02-13 01:30:17,2026-04-01 06:30:00
SCR-0010133,HS-004455,0,20,2026-03-16 06:22:12,2026-04-01 06:30:00
