history_id,opp_id,from_stage_num,to_stage_num,changed_at,changed_by,_synced_at
HIS-002371,OPP-00532,2,3,2026-01-23 20:52:24,USR-0038,2026-04-01 05:30:00
HIS-002372,OPP-00532,3,4,2026-01-28 03:35:20,USR-0038,2026-04-01 05:30:00
HIS-002373,OPP-00532,4,6,2026-02-10 18:22:26,USR-0038,2026-04-01 05:30:00
HIS-002374,OPP-00533,0,1,2026-01-21 06:52:04,USR-0037,2026-04-01 05:30:00
HIS-002375,OPP-00533,1,2,2026-02-19 08:22:22,USR-0037,2026-04-01 05:30:00
HIS-002376,OPP-00533,2,3,2026-02-20 02:03:11,USR-0037,2026-04-01 05:30:00
HIS-002377,OPP-00533,3,4,2026-02-26 10:12:15,USR-0037,2026-04-01 05:30:00
HIS-002378,OPP-00533,4,6,2026-03-29 06:21:35,USR-0037,2026-04-01 05:30:00
HIS-002379,OPP-00534,0,1,2025-12-01 09:22:56,USR-0039,2026-04-01 05:30:00
HIS-002380,OPP-00534,1,2,2025-12-24 22:24:37,USR-0039,2026-04-01 05:30:00
HIS-002381,OPP-00534,2,3,2026-01-03 17:12:18,USR-0039,2026-04-01 05:30:00
HIS-002382,OPP-00534,3,4,2026-01-07 11:24:47,USR-0039,2026-04-01 05:30:00
HIS-002383,OPP-00534,4,5,2026-02-14 13:22:13,USR-0039,2026-04-01 05:30:00
HIS-002384,OPP-00535,0,1,2026-03-10 08:51:43,USR-0040,2026-04-01 05:30:00
HIS-002385,OPP-00536,0,1,2025-11-16 14:04:32,USR-0037,2026-04-01 05:30:00
HIS-002386,OPP-00536,1,2,2026-01-06 19:45:27,USR-0037,2026-04-01 05:30:00
HIS-002387,OPP-00536,2,3,2026-01-10 07:55:16,USR-0037,2026-04-01 05:30:00
HIS-002388,OPP-00536,3,4,2026-01-25 02:13:53,USR-0037,2026-04-01 05:30:00
HIS-002389,OPP-00536,4,5,2026-01-29 13:28:56,USR-0037,2026-04-01 05:30:00
HIS-002390,OPP-00537,0,1,2026-02-11 12:56:47,USR-0039,2026-04-01 05:30:00
HIS-002391,OPP-00537,1,2,2026-03-20 10:35:14,USR-0039,2026-04-01 05:30:00
HIS-002392,OPP-00537,2,3,2026-03-25 09:28:14,USR-0039,2026-04-01 05:30:00
HIS-002393,OPP-00538,0,1,2025-09-29 19:17:12,USR-0038,2026-04-01 05:30:00
HIS-002394,OPP-00538,1,2,2025-10-28 03:35:26,USR-0038,2026-04-01 05:30:00
HIS-002395,OPP-00538,2,3,2025-11-06 20:10:00,USR-0038,2026-04-01 05:30:00
HIS-002396,OPP-00538,3,4,2025-11-09 02:52:57,USR-0038,2026-04-01 05:30:00
HIS-002397,OPP-00538,4,6,2025-11-20 01:51:56,USR-0038,2026-04-01 05:30:00
HIS-002398,OPP-00539,0,1,2025-10-11 04:11:25,USR-0040,2026-04-01 05:30:00
HIS-002399,OPP-00539,1,2,2025-11-16 21:35:42,USR-0040,2026-04-01 05:30:00
HIS-002400,OPP-00539,2,3,2025-11-20 08:13:12,USR-0040,2026-04-01 05:30:00
HIS-002401,OPP-00539,3,4,2025-12-18 10:52:03,USR-0040,2026-04-01 05:30:00
HIS-002402,OPP-00539,4,6,2026-01-03 11:07:40,USR-0040,2026-04-01 05:30:00
HIS-002403,OPP-00540,0,1,2025-11-17 05:03:01,USR-0037,2026-04-01 05:30:00
HIS-002404,OPP-00540,1,2,2025-11-27 02:15:58,USR-0037,2026-04-01 05:30:00
HIS-002405,OPP-00540,2,3,2025-12-22 22:14:21,USR-0037,2026-04-01 05:30:00
HIS-002406,OPP-00540,3,4,2026-01-31 05:44:39,USR-0037,2026-04-01 05:30:00
HIS-002407,OPP-00540,4,5,2026-02-23 23:11:14,USR-0037,2026-04-01 05:30:00
HIS-002408,OPP-00541,0,1,2026-02-16 05:24:51,USR-0038,2026-04-01 05:30:00
HIS-002409,OPP-00541,1,2,2026-03-19 09:41:37,USR-0038,2026-04-01 05:30:00
HIS-002410,OPP-00542,0,1,2026-02-26 16:10:35,USR-0037,2026-04-01 05:30:00
HIS-002411,OPP-00542,1,2,2026-03-18 10:03:08,USR-0037,2026-04-01 05:30:00
HIS-002412,OPP-00542,2,3,2026-03-30 22:29:00,USR-0037,2026-04-01 05:30:00
HIS-002413,OPP-00543,0,1,2026-02-21 15:29:40,USR-0037,2026-04-01 05:30:00
HIS-002414,OPP-00543,1,2,2026-03-08 06:24:18,USR-0037,2026-03-07 06:24:18
HIS-002415,OPP-00543,2,3,2026-03-10 15:57:56,USR-0037,2026-04-01 05:30:00
HIS-002416,OPP-00543,3,4,2026-03-22 11:27:31,USR-0037,2026-04-01 05:30:00
HIS-002417,OPP-00544,0,1,2026-03-01 20:53:14,USR-0038,2026-04-01 05:30:00
HIS-002418,OPP-00544,1,2,2026-03-13 19:20:08,USR-0038,2026-04-01 05:30:00
HIS-002419,OPP-00544,2,3,2026-03-18 03:04:29,USR-0038,2026-04-01 05:30:00
HIS-002420,OPP-00544,3,4,2026-03-27 08:59:44,USR-0038,2026-04-01 05:30:00
HIS-002421,OPP-00545,0,1,2025-09-27 23:26:29,USR-0038,2026-04-01 05:30:00
HIS-002422,OPP-00545,1,2,2025-12-07 05:30:52,USR-0038,2025-12-06 05:30:52
HIS-002423,OPP-00545,2,3,2025-12-21 19:08:51,USR-0038,2026-04-01 05:30:00
HIS-002424,OPP-00545,3,4,2025-12-23 01:37:07,USR-0038,2026-04-01 05:30:00
HIS-002425,OPP-00545,4,6,2026-02-17 01:07:56,USR-0038,2026-04-01 05:30:00
HIS-002426,OPP-00546,0,1,2025-10-31 01:36:30,USR-0037,2026-04-01 05:30:00
HIS-002427,OPP-00546,1,2,2025-11-16 21:52:19,USR-0037,2026-04-01 05:30:00
HIS-002428,OPP-00546,2,3,2025-11-18 14:58:10,USR-0037,2026-04-01 05:30:00
HIS-002429,OPP-00546,3,4,2025-11-27 19:44:37,USR-0037,2026-04-01 05:30:00
HIS-002430,OPP-00546,4,6,2025-11-29 12:50:17,USR-0037,2026-04-01 05:30:00
HIS-002431,OPP-00547,0,1,2025-09-13 12:22:56,USR-0040,2026-04-01 05:30:00
HIS-002432,OPP-00547,1,2,2025-10-06 18:38:26,USR-0040,2026-04-01 05:30:00
HIS-002433,OPP-00547,2,3,2025-11-04 14:11:07,USR-0040,2026-04-01 05:30:00
HIS-002434,OPP-00547,3,4,2025-12-02 04:52:06,USR-0040,2026-04-01 05:30:00
HIS-002435,OPP-00547,4,6,2025-12-16 11:57:17,USR-0040,2026-04-01 05:30:00
HIS-002436,OPP-00548,0,1,2026-02-08 05:00:57,USR-0037,2026-04-01 05:30:00
HIS-002437,OPP-00548,1,2,2026-02-26 19:03:56,USR-0037,2026-04-01 05:30:00
HIS-002438,OPP-00548,2,3,2026-03-12 21:27:14,USR-0037,2026-04-01 05:30:00
HIS-002439,OPP-00548,3,4,2026-03-29 11:00:34,USR-0037,2026-04-01 05:30:00
HIS-002440,OPP-00549,0,1,2026-02-17 18:47:01,USR-0039,2026-04-01 05:30:00
HIS-002441,OPP-00549,1,2,2026-03-29 11:35:49,USR-0039,2026-04-01 05:30:00
HIS-002442,OPP-00550,0,1,2025-11-22 01:00:02,USR-0038,2025-11-21 01:00:02
HIS-002443,OPP-00550,1,2,2026-01-14 14:51:16,USR-0038,2026-04-01 05:30:00
HIS-002444,OPP-00550,2,3,2026-01-25 20:14:52,USR-0038,2026-04-01 05:30:00
HIS-002445,OPP-00550,3,4,2026-02-18 04:38:10,USR-0038,2026-04-01 05:30:00
HIS-002446,OPP-00550,4,5,2026-02-21 03:11:41,USR-0038,2026-04-01 05:30:00
HIS-002447,OPP-00551,0,1,2026-02-02 13:19:03,USR-0038,2026-04-01 05:30:00
HIS-002448,OPP-00551,1,2,2026-03-07 21:30:50,USR-0038,2026-04-01 05:30:00
HIS-002449,OPP-00551,2,3,2026-03-15 09:26:25,USR-0038,2026-04-01 05:30:00
HIS-002450,OPP-00551,3,4,2026-03-25 14:28:02,USR-0038,2026-04-01 05:30:00
HIS-002451,OPP-00551,4,6,2026-03-29 05:53:00,USR-0038,2026-04-01 05:30:00
HIS-002452,OPP-00552,0,1,2026-01-17 16:48:43,USR-0040,2026-04-01 05:30:00
HIS-002453,OPP-00552,1,2,2026-02-19 17:29:21,USR-0040,2026-04-01 05:30:00
HIS-002454,OPP-00552,2,3,2026-02-24 20:25:43,USR-0040,2026-04-01 05:30:00
HIS-002455,OPP-00552,3,4,2026-03-01 10:57:26,USR-0040,2026-04-01 05:30:00
HIS-002456,OPP-00552,4,5,2026-03-12 10:15:35,USR-0040,2026-04-01 05:30:00
HIS-002457,OPP-00553,0,1,2025-09-26 15:27:35,USR-0037,2026-04-01 05:30:00
HIS-002458,OPP-00553,1,2,2025-10-05 16:43:07,USR-0037,2026-04-01 05:30:00
HIS-002459,OPP-00553,2,3,2025-10-10 06:13:36,USR-0037,2026-04-01 05:30:00
HIS-002460,OPP-00553,3,4,2025-10-15 09:40:56,USR-0037,2026-04-01 05:30:00
HIS-002461,OPP-00553,4,5,2025-11-06 05:14:21,USR-0037,2026-04-01 05:30:00
HIS-002462,OPP-00554,0,1,2026-02-19 22:52:09,USR-0040,2026-04-01 05:30:00
HIS-002463,OPP-00554,1,2,2026-02-28 21:05:39,USR-0040,2026-04-01 05:30:00
HIS-002464,OPP-00555,0,1,2025-12-17 03:29:13,USR-0038,2026-04-01 05:30:00
HIS-002465,OPP-00555,1,2,2026-01-21 22:29:57,USR-0038,2026-04-01 05:30:00
HIS-002466,OPP-00555,2,3,2026-02-18 10:36:51,USR-0038,2026-04-01 05:30:00
HIS-002467,OPP-00555,3,4,2026-02-27 12:55:14,USR-0038,2026-04-01 05:30:00
HIS-002468,OPP-00555,4,5,2026-03-09 08:00:51,USR-0038,2026-04-01 05:30:00
HIS-002469,OPP-00556,0,1,2026-02-08 17:27:52,USR-0040,2026-04-01 05:30:00
HIS-002470,OPP-00556,1,2,2026-02-20 19:43:47,USR-0040,2026-04-01 05:30:00
HIS-002471,OPP-00556,2,3,2026-03-28 14:32:18,USR-0040,2026-04-01 05:30:00
HIS-002472,OPP-00556,3,4,2026-03-29 10:24:53,USR-0040,2026-04-01 05:30:00
HIS-002473,OPP-00557,0,1,2025-09-21 23:03:35,USR-0037,2026-04-01 05:30:00
HIS-002474,OPP-00557,1,2,2025-10-04 17:17:18,USR-0037,2026-04-01 05:30:00
HIS-002475,OPP-00557,2,3,2025-10-18 18:15:44,USR-0037,2026-04-01 05:30:00
HIS-002476,OPP-00557,3,4,2025-11-10 02:14:30,USR-0037,2026-04-01 05:30:00
HIS-002477,OPP-00557,4,5,2025-12-13 23:42:01,USR-0037,2026-04-01 05:30:00
HIS-002478,OPP-00558,0,1,2026-03-25 08:15:34,USR-0038,2026-04-01 05:30:00
HIS-002479,OPP-00559,0,1,2025-10-11 06:06:35,USR-0037,2026-04-01 05:30:00
HIS-002480,OPP-00559,1,2,2025-10-31 14:23:42,USR-0037,2026-04-01 05:30:00
HIS-002481,OPP-00559,2,3,2025-11-02 18:19:44,USR-0037,2026-04-01 05:30:00
HIS-002482,OPP-00559,3,4,2025-11-08 00:05:29,USR-0037,2026-04-01 05:30:00
HIS-002483,OPP-00559,4,6,2025-11-27 09:59:57,USR-0037,2026-04-01 05:30:00
HIS-002484,OPP-00560,0,1,2025-10-28 20:51:26,USR-0037,2026-04-01 05:30:00
HIS-002485,OPP-00560,1,2,2025-11-24 01:53:53,USR-0037,2026-04-01 05:30:00
HIS-002486,OPP-00560,2,3,2025-12-01 01:25:04,USR-0037,2026-04-01 05:30:00
HIS-002487,OPP-00560,3,4,2025-12-12 02:47:03,USR-0037,2026-04-01 05:30:00
HIS-002488,OPP-00560,4,6,2025-12-15 08:41:21,USR-0037,2026-04-01 05:30:00
HIS-002489,OPP-00561,0,1,2025-12-02 18:12:09,USR-0037,2026-04-01 05:30:00
HIS-002490,OPP-00561,1,2,2026-01-19 08:11:14,USR-0037,2026-04-01 05:30:00
HIS-002491,OPP-00561,2,3,2026-01-19 19:06:22,USR-0037,2026-04-01 05:30:00
HIS-002492,OPP-00561,3,4,2026-01-26 07:38:01,USR-0037,2026-04-01 05:30:00
HIS-002493,OPP-00561,4,5,2026-01-27 19:02:26,USR-0037,2026-04-01 05:30:00
HIS-002494,OPP-00562,0,1,2025-10-11 20:03:20,USR-0038,2026-04-01 05:30:00
HIS-002495,OPP-00562,1,2,2025-11-14 14:40:37,USR-0038,2026-04-01 05:30:00
HIS-002496,OPP-00562,2,3,2025-11-18 16:09:00,USR-0038,2026-04-01 05:30:00
HIS-002497,OPP-00562,3,4,2025-11-21 19:46:23,USR-0038,2026-04-01 05:30:00
HIS-002498,OPP-00562,4,6,2025-12-06 13:47:03,USR-0038,2026-04-01 05:30:00
HIS-002499,OPP-00563,0,1,2026-01-15 05:53:41,USR-0037,2026-04-01 05:30:00
HIS-002500,OPP-00563,1,2,2026-03-07 16:23:31,USR-0037,2026-04-01 05:30:00
HIS-002501,OPP-00563,2,3,2026-03-17 07:16:43,USR-0037,2026-04-01 05:30:00
HIS-002502,OPP-00563,3,4,2026-03-29 04:55:29,USR-0037,2026-04-01 05:30:00
HIS-002503,OPP-00564,0,1,2026-03-25 16:09:45,USR-0038,2026-04-01 05:30:00
HIS-002504,OPP-00565,0,1,2026-02-18 01:00:52,USR-0039,2026-04-01 05:30:00
HIS-002505,OPP-00565,1,2,2026-02-24 18:46:03,USR-0039,2026-04-01 05:30:00
HIS-002506,OPP-00565,2,3,2026-03-04 02:07:27,USR-0039,2026-04-01 05:30:00
HIS-002507,OPP-00565,3,4,2026-03-23 15:37:51,USR-0039,2026-04-01 05:30:00
HIS-002508,OPP-00566,0,1,2026-03-04 19:08:29,USR-0037,2026-04-01 05:30:00
HIS-002509,OPP-00566,1,2,2026-03-29 03:39:56,USR-0037,2026-04-01 05:30:00
HIS-002510,OPP-00567,0,1,2025-11-08 22:34:22,USR-0040,2026-04-01 05:30:00
HIS-002511,OPP-00567,1,2,2025-11-28 21:14:55,USR-0040,2026-04-01 05:30:00
HIS-002512,OPP-00567,2,3,2026-01-19 08:51:58,USR-0040,2026-01-18 08:51:58
HIS-002513,OPP-00567,3,4,2026-02-20 08:46:06,USR-0040,2026-04-01 05:30:00
HIS-002514,OPP-00567,4,5,2026-02-20 20:07:29,USR-0040,2026-04-01 05:30:00
HIS-002515,OPP-00568,0,1,2025-12-21 17:19:39,USR-0037,2025-12-20 17:19:39
HIS-002516,OPP-00568,1,2,2026-02-15 00:37:20,USR-0037,2026-04-01 05:30:00
HIS-002517,OPP-00568,2,3,2026-02-17 00:00:48,USR-0037,2026-04-01 05:30:00
HIS-002518,OPP-00568,3,4,2026-02-24 17:24:11,USR-0037,2026-04-01 05:30:00
HIS-002519,OPP-00568,4,5,2026-03-04 02:43:39,USR-0037,2026-04-01 05:30:00
HIS-002520,OPP-00569,0,1,2025-10-24 15:23:30,USR-0038,2026-04-01 05:30:00
HIS-002521,OPP-00569,1,2,2025-10-29 06:37:10,USR-0038,2026-04-01 05:30:00
HIS-002522,OPP-00569,2,3,2025-10-30 04:57:31,USR-0038,2026-04-01 05:30:00
HIS-002523,OPP-00569,3,4,2025-11-03 00:55:23,USR-0038,2026-04-01 05:30:00
HIS-002524,OPP-00569,4,5,2025-12-02 08:52:11,USR-0038,2026-04-01 05:30:00
HIS-002525,OPP-00570,0,1,2025-12-17 21:54:56,USR-0038,2026-04-01 05:30:00
HIS-002526,OPP-00570,1,2,2026-01-21 19:13:45,USR-0038,2026-04-01 05:30:00
HIS-002527,OPP-00570,2,3,2026-01-28 23:26:48,USR-0038,2026-04-01 05:30:00
HIS-002528,OPP-00570,3,4,2026-02-19 06:41:43,USR-0038,2026-04-01 05:30:00
HIS-002529,OPP-00570,4,5,2026-02-24 14:42:11,USR-0038,2026-04-01 05:30:00
HIS-002530,OPP-00571,0,1,2026-02-19 17:30:35,USR-0038,2026-04-01 05:30:00
HIS-002531,OPP-00571,1,2,2026-02-27 21:06:40,USR-0038,2026-04-01 05:30:00
HIS-002532,OPP-00571,2,3,2026-03-10 02:32:50,USR-0038,2026-04-01 05:30:00
HIS-002533,OPP-00571,3,4,2026-03-18 01:26:47,USR-0038,2026-04-01 05:30:00
HIS-002534,OPP-00571,4,5,2026-03-23 05:54:56,USR-0038,2026-04-01 05:30:00
HIS-002535,OPP-00572,0,1,2026-03-02 04:43:10,USR-0039,2026-04-01 05:30:00
HIS-002536,OPP-00572,1,2,2026-03-28 03:51:39,USR-0039,2026-04-01 05:30:00
HIS-002537,OPP-00573,0,1,2026-02-14 21:27:56,USR-0039,2026-04-01 05:30:00
HIS-002538,OPP-00574,0,1,2026-03-26 07:38:26,USR-0040,2026-04-01 05:30:00
HIS-002539,OPP-00575,0,1,2026-01-26 20:23:44,USR-0040,2026-04-01 05:30:00
HIS-002540,OPP-00575,1,2,2026-03-04 20:00:42,USR-0040,2026-04-01 05:30:00
HIS-002541,OPP-00575,2,3,2026-03-06 05:29:12,USR-0040,2026-04-01 05:30:00
HIS-002542,OPP-00576,0,1,2025-12-25 11:02:30,USR-0039,2026-04-01 05:30:00
HIS-002543,OPP-00576,1,2,2026-02-13 17:11:10,USR-0039,2026-02-12 17:11:10
HIS-002544,OPP-00576,2,3,2026-02-17 03:51:05,USR-0039,2026-04-01 05:30:00
HIS-002545,OPP-00576,3,4,2026-02-24 00:21:44,USR-0039,2026-04-01 05:30:00
HIS-002546,OPP-00577,0,1,2025-11-29 21:04:44,USR-0037,2026-04-01 05:30:00
HIS-002547,OPP-00577,1,2,2026-01-11 15:08:26,USR-0037,2026-04-01 05:30:00
HIS-002548,OPP-00577,2,3,2026-01-13 18:45:16,USR-0037,2026-04-01 05:30:00
HIS-002549,OPP-00577,3,4,2026-01-24 16:17:21,USR-0037,2026-04-01 05:30:00
HIS-002550,OPP-00577,4,5,2026-01-28 08:58:10,USR-0037,2026-04-01 05:30:00
HIS-002551,OPP-00578,0,1,2026-03-01 11:34:01,USR-0038,2026-04-01 05:30:00
HIS-002552,OPP-00578,1,2,2026-03-09 03:15:32,USR-0038,2026-04-01 05:30:00
HIS-002553,OPP-00578,2,3,2026-03-10 12:55:55,USR-0038,2026-04-01 05:30:00
HIS-002554,OPP-00578,3,4,2026-03-21 12:55:01,USR-0038,2026-04-01 05:30:00
HIS-002555,OPP-00579,0,1,2025-11-30 03:37:32,USR-0039,2026-04-01 05:30:00
HIS-002556,OPP-00579,1,2,2025-12-08 12:18:25,USR-0039,2025-12-07 12:18:25
HIS-002557,OPP-00579,2,3,2025-12-14 01:38:44,USR-0039,2026-04-01 05:30:00
HIS-002558,OPP-00579,3,4,2025-12-22 02:29:54,USR-0039,2026-04-01 05:30:00
HIS-002559,OPP-00579,4,5,2026-01-09 22:43:17,USR-0039,2026-04-01 05:30:00
HIS-002560,OPP-00580,0,1,2025-12-13 15:12:19,USR-0039,2026-04-01 05:30:00
HIS-002561,OPP-00580,1,2,2026-01-19 19:24:39,USR-0039,2026-01-18 19:24:39
HIS-002562,OPP-00580,2,3,2026-02-04 04:57:02,USR-0039,2026-04-01 05:30:00
HIS-002563,OPP-00580,3,4,2026-02-26 04:22:54,USR-0039,2026-04-01 05:30:00
HIS-002564,OPP-00580,4,5,2026-03-08 13:07:28,USR-0039,2026-04-01 05:30:00
HIS-002565,OPP-00581,0,1,2025-12-14 06:54:33,USR-0038,2026-04-01 05:30:00
HIS-002566,OPP-00581,1,2,2025-12-18 00:09:14,USR-0038,2026-04-01 05:30:00
HIS-002567,OPP-00581,2,3,2025-12-20 00:00:04,USR-0038,2026-04-01 05:30:00
HIS-002568,OPP-00581,3,4,2025-12-25 08:33:35,USR-0038,2026-04-01 05:30:00
HIS-002569,OPP-00581,4,5,2026-01-13 13:07:07,USR-0038,2026-04-01 05:30:00
HIS-002570,OPP-00582,0,1,2026-01-23 07:18:19,USR-0038,2026-04-01 05:30:00
HIS-002571,OPP-00582,1,2,2026-02-24 01:55:01,USR-0038,2026-04-01 05:30:00
HIS-002572,OPP-00582,2,3,2026-03-05 22:29:54,USR-0038,2026-04-01 05:30:00
HIS-002573,OPP-00582,3,4,2026-03-09 01:33:43,USR-0038,2026-04-01 05:30:00
HIS-002574,OPP-00582,4,5,2026-03-14 07:09:00,USR-0038,2026-04-01 05:30:00
HIS-002575,OPP-00583,0,1,2026-03-21 11:25:10,USR-0037,2026-04-01 05:30:00
HIS-002576,OPP-00584,0,1,2026-03-23 05:12:49,USR-0039,2026-04-01 05:30:00
HIS-002577,OPP-00585,0,1,2026-01-04 11:07:13,USR-0037,2026-04-01 05:30:00
HIS-002578,OPP-00585,1,2,2026-01-22 02:32:13,USR-0037,2026-04-01 05:30:00
HIS-002579,OPP-00585,2,3,2026-01-24 05:47:25,USR-0037,2026-04-01 05:30:00
HIS-002580,OPP-00585,3,4,2026-01-30 05:54:46,USR-0037,2026-04-01 05:30:00
HIS-002581,OPP-00585,4,5,2026-02-14 01:18:26,USR-0037,2026-04-01 05:30:00
HIS-002582,OPP-00586,0,1,2025-10-22 16:35:54,USR-0038,2026-04-01 05:30:00
HIS-002583,OPP-00586,1,2,2025-11-08 07:45:07,USR-0038,2026-04-01 05:30:00
HIS-002584,OPP-00586,2,3,2025-11-11 04:41:31,USR-0038,2026-04-01 05:30:00
HIS-002585,OPP-00586,3,4,2025-11-18 01:01:51,USR-0038,2026-04-01 05:30:00
HIS-002586,OPP-00586,4,5,2025-11-23 07:40:03,USR-0038,2026-04-01 05:30:00
HIS-002587,OPP-00587,0,1,2025-12-21 08:11:33,USR-0038,2026-04-01 05:30:00
HIS-002588,OPP-00587,1,2,2026-01-11 02:39:14,USR-0038,2026-04-01 05:30:00
HIS-002589,OPP-00587,2,3,2026-01-13 12:08:29,USR-0038,2026-04-01 05:30:00
HIS-002590,OPP-00587,3,4,2026-01-14 02:08:08,USR-0038,2026-04-01 05:30:00
HIS-002591,OPP-00587,4,6,2026-01-14 16:00:36,USR-0038,2026-04-01 05:30:00
HIS-002592,OPP-00588,0,1,2026-01-03 19:14:59,USR-0039,2026-04-01 05:30:00
HIS-002593,OPP-00588,1,2,2026-01-17 10:23:11,USR-0039,2026-04-01 05:30:00
HIS-002594,OPP-00588,2,3,2026-03-07 20:32:24,USR-0039,2026-04-01 05:30:00
HIS-002595,OPP-00588,3,4,2026-03-21 19:15:11,USR-0039,2026-04-01 05:30:00
HIS-002596,OPP-00589,0,1,2026-03-03 09:25:48,USR-0040,2026-04-01 05:30:00
HIS-002597,OPP-00589,1,2,2026-03-13 01:51:10,USR-0040,2026-04-01 05:30:00
HIS-002598,OPP-00590,0,1,2026-03-19 17:12:40,USR-0037,2026-04-01 05:30:00
HIS-002599,OPP-00590,1,2,2026-03-23 11:57:08,USR-0037,2026-04-01 05:30:00
HIS-002600,OPP-00591,0,1,2025-10-04 11:19:53,USR-0039,2026-04-01 05:30:00
HIS-002601,OPP-00591,1,2,2025-10-11 18:34:35,USR-0039,2026-04-01 05:30:00
HIS-002602,OPP-00591,2,3,2025-10-20 17:12:43,USR-0039,2026-04-01 05:30:00
HIS-002603,OPP-00591,3,4,2025-11-11 21:22:22,USR-0039,2026-04-01 05:30:00
HIS-002604,OPP-00591,4,6,2025-11-22 12:17:17,USR-0039,2026-04-01 05:30:00
HIS-002605,OPP-00592,0,1,2026-02-28 03:25:37,USR-0038,2026-04-01 05:30:00
HIS-002606,OPP-00592,1,2,2026-03-22 13:27:32,USR-0038,2026-04-01 05:30:00
HIS-002607,OPP-00592,2,3,2026-03-29 06:08:34,USR-0038,2026-04-01 05:30:00
HIS-002608,OPP-00592,3,4,2026-03-31 13:44:17,USR-0038,2026-04-01 05:30:00
HIS-002609,OPP-00593,0,1,2025-09-23 04:35:48,USR-0040,2026-04-01 05:30:00
HIS-002610,OPP-00593,1,2,2025-10-06 07:09:11,USR-0040,2025-10-05 07:09:11
HIS-002611,OPP-00593,2,3,2025-10-12 06:47:28,USR-0040,2026-04-01 05:30:00
HIS-002612,OPP-00593,3,4,2025-10-29 20:41:37,USR-0040,2026-04-01 05:30:00
HIS-002613,OPP-00593,4,5,2025-11-30 15:26:55,USR-0040,2026-04-01 05:30:00
HIS-002614,OPP-00594,0,1,2026-02-01 05:06:54,USR-0038,2026-01-31 05:06:54
HIS-002615,OPP-00594,1,2,2026-03-01 12:09:19,USR-0038,2026-04-01 05:30:00
HIS-002616,OPP-00594,2,3,2026-03-16 10:56:36,USR-0038,2026-04-01 05:30:00
HIS-002617,OPP-00594,3,4,2026-03-28 19:40:17,USR-0038,2026-04-01 05:30:00
HIS-002618,OPP-00594,4,6,2026-03-30 05:07:39,USR-0038,2026-04-01 05:30:00
HIS-002619,OPP-00595,0,1,2025-09-12 07:13:02,USR-0038,2026-04-01 05:30:00
HIS-002620,OPP-00595,1,2,2025-10-17 10:31:08,USR-0038,2026-04-01 05:30:00
HIS-002621,OPP-00595,2,3,2025-11-03 07:02:25,USR-0038,2026-04-01 05:30:00
HIS-002622,OPP-00595,3,4,2025-11-06 04:18:15,USR-0038,2026-04-01 05:30:00
HIS-002623,OPP-00595,4,5,2025-11-19 22:02:05,USR-0038,2026-04-01 05:30:00
HIS-002624,OPP-00596,0,1,2025-11-21 20:29:39,USR-0037,2026-04-01 05:30:00
HIS-002625,OPP-00596,1,2,2025-12-08 21:09:01,USR-0037,2026-04-01 05:30:00
HIS-002626,OPP-00596,2,3,2026-01-01 14:11:10,USR-0037,2026-04-01 05:30:00
HIS-002627,OPP-00596,3,4,2026-01-01 14:28:13,USR-0037,2026-04-01 05:30:00
HIS-002628,OPP-00596,4,5,2026-01-21 16:05:49,USR-0037,2026-04-01 05:30:00
HIS-002629,OPP-00597,0,1,2025-10-25 22:55:35,USR-0037,2026-04-01 05:30:00
HIS-002630,OPP-00597,1,2,2025-11-18 17:31:32,USR-0037,2026-04-01 05:30:00
HIS-002631,OPP-00597,2,3,2025-11-25 11:00:36,USR-0037,2026-04-01 05:30:00
HIS-002632,OPP-00597,3,4,2025-11-25 19:30:12,USR-0037,2026-04-01 05:30:00
HIS-002633,OPP-00597,4,6,2025-11-27 15:56:49,USR-0037,2026-04-01 05:30:00
HIS-002634,OPP-00598,0,1,2026-03-16 06:27:13,USR-0038,2026-04-01 05:30:00
HIS-002635,OPP-00598,1,2,2026-03-27 22:21:05,USR-0038,2026-04-01 05:30:00
HIS-002636,OPP-00598,2,3,2026-03-31 08:36:14,USR-0038,2026-04-01 05:30:00
HIS-002637,OPP-00599,0,1,2025-10-15 03:41:28,USR-0039,2026-04-01 05:30:00
HIS-002638,OPP-00599,1,2,2025-11-11 08:41:15,USR-0039,2026-04-01 05:30:00
HIS-002639,OPP-00599,2,3,2025-11-17 01:32:38,USR-0039,2026-04-01 05:30:00
HIS-002640,OPP-00599,3,4,2025-12-07 03:58:41,USR-0039,2026-04-01 05:30:00
HIS-002641,OPP-00599,4,6,2025-12-15 10:17:07,USR-0039,2026-04-01 05:30:00
HIS-002642,OPP-00600,0,1,2025-09-23 22:37:40,USR-0038,2026-04-01 05:30:00
HIS-002643,OPP-00600,1,2,2025-11-06 16:33:47,USR-0038,2026-04-01 05:30:00
HIS-002644,OPP-00600,2,3,2025-11-20 15:07:57,USR-0038,2026-04-01 05:30:00
HIS-002645,OPP-00600,3,4,2025-11-26 05:26:43,USR-0038,2026-04-01 05:30:00
HIS-002646,OPP-00600,4,5,2025-11-28 18:40:23,USR-0038,2026-04-01 05:30:00
HIS-002647,OPP-00601,0,1,2026-02-11 05:52:35,USR-0040,2026-04-01 05:30:00
HIS-002648,OPP-00601,1,2,2026-03-30 10:56:29,USR-0040,2026-04-01 05:30:00
HIS-002649,OPP-00602,0,1,2025-09-17 03:00:53,USR-0039,2026-04-01 05:30:00
